"Id","Predicted"
2031,10230.9026514012
2032,10213.8174768492
2033,10218.842528188
2034,10230.9026514012
2035,10294.2182982707
2036,10169.5970250673
2037,10252.0078670244
2038,10203.7673741715
2039,10269.0930415765
2040,10213.8174768492
2041,10258.037928631
2042,10281.1531647897
2043,10193.7172714938
2044,10226.8826103302
2045,10195.7272920293
2046,10324.3686063038
2047,10264.0679902376
2048,10223.8675795269
2049,10254.0178875599
2050,10287.1832263963
2051,10253.0128772922
2052,10194.7222817616
2053,10230.9026514012
2054,10269.0930415765
2055,10269.0930415765
2056,10269.0930415765
2057,10215.8274973847
2058,10175.6270866739
2059,10195.7272920293
2060,10261.0529594343
2061,10294.2182982707
2062,10210.8024460459
2063,10304.2684009484
2064,10155.5268813186
2065,10236.9327130079
2066,10245.9778054178
2067,10257.0329183632
2068,10256.0279080955
2069,10162.5619531929
2070,10205.777394707
2071,10295.2233085385
2072,10192.712261226
2073,10314.3185036261
2074,10363.5640067467
2075,10254.0178875599
2076,10172.6120558706
2077,10275.1231031831
2078,10255.0228978277
2079,10279.1431442541
2080,10197.7373125649
2081,10269.0930415765
2082,10249.9978464888
2083,10255.0228978277
2084,10195.7272920293
2085,10211.8074563136
2086,10208.7924255103
2087,10156.5318915863
2088,10190.7022406905
2089,10286.1782161285
2090,10259.0429388988
2091,10208.7924255103
2092,10210.8024460459
2093,10252.0078670244
2094,10224.8725897946
2095,10286.1782161285
2096,10254.0178875599
2097,10294.2182982707
2098,10243.9677848822
2099,10286.1782161285
2100,10309.2934522872
2101,10252.0078670244
2102,10257.0329183632
2103,10326.3786268393
2104,10196.7323022971
2105,10230.9026514012
2106,10283.1631853252
2107,10319.3435549649
2108,10226.8826103302
2109,10222.8625692591
2110,10222.8625692591
2111,10284.168195593
2112,10259.0429388988
2113,10253.0128772922
2114,10331.4036781781
2115,10258.037928631
2116,10199.7473331004
2117,10340.4487705881
2118,10239.9477438112
2119,10241.9577643467
2120,10283.1631853252
2121,10235.9277027401
2122,10291.2032674674
2123,10157.5369018541
2124,10270.0980518442
2125,10245.9778054178
2126,10157.5369018541
2127,10328.3886473748
2128,10261.0529594343
2129,10258.037928631
2130,10273.1130826475
2131,10235.9277027401
2132,10355.5239246046
2133,10154.5218710508
2134,10276.1281134508
2135,10214.8224871169
2136,10228.8926308657
2137,10298.2383393418
2138,10197.7373125649
2139,10229.8976411335
2140,10199.7473331004
2141,10212.8124665814
2142,10344.4688116591
2143,10195.7272920293
2144,10136.431686231
2145,10234.9226924723
2146,10173.6170661384
2147,10237.9377232756
2148,10208.7924255103
2149,10253.0128772922
2150,10198.7423228326
2151,10210.8024460459
2152,10262.0579697021
2153,10258.037928631
2154,10306.2784214839
2155,10255.0228978277
2156,10358.5389554079
2157,10269.0930415765
2158,10268.0880313087
2159,10153.516860783
2160,10259.0429388988
2161,10290.1982571996
2162,10212.8124665814
2163,10221.8575589913
2164,10206.7824049748
2165,10246.9828156855
2166,10198.7423228326
2167,10238.9427335434
2168,10204.7723844392
2169,10220.8525487235
2170,10199.7473331004
2171,10281.1531647897
2172,10180.6521380128
2173,10222.8625692591
2174,10334.4187089814
2175,10280.1481545219
2176,10359.5439656757
2177,10314.3185036261
2178,10229.8976411335
2179,10187.6872098872
2180,10327.3836371071
2181,10346.4788321947
2182,10305.2734112161
2183,10180.6521380128
2184,10161.5569429252
2185,10320.3485652327
2186,10330.3986679104
2187,10231.907661669
2188,10249.9978464888
2189,10291.2032674674
2190,10279.1431442541
2191,10280.1481545219
2192,10203.7673741715
2193,10323.363596036
2194,10315.3235138938
2195,10232.9126719368
2196,10296.2283188062
2197,10156.5318915863
2198,10263.0629799698
2199,10203.7673741715
2200,10240.9527540789
2201,10238.9427335434
2202,10203.7673741715
2203,10298.2383393418
2204,10304.2684009484
2205,10355.5239246046
2206,10257.0329183632
2207,10327.3836371071
2208,10237.9377232756
2209,10242.9627746145
2210,10186.6821996194
2211,10218.842528188
2212,10215.8274973847
2213,10231.907661669
2214,10324.3686063038
2215,10271.103062112
2216,10299.2433496095
2217,10218.842528188
2218,10192.712261226
2219,10295.2233085385
2220,10270.0980518442
2221,10338.4387500525
2222,10241.9577643467
2223,10241.9577643467
2224,10245.9778054178
2225,10252.0078670244
2226,10256.0279080955
2227,10235.9277027401
2228,10234.9226924723
2229,10219.8475384558
2230,10225.8776000624
2231,10270.0980518442
2232,10243.9677848822
2233,10238.9427335434
2234,10285.1732058608
2235,10183.6671688161
2236,10309.2934522872
2237,10319.3435549649
2238,10284.168195593
2239,10243.9677848822
2240,10232.9126719368
2241,10255.0228978277
2242,10277.1331237186
2243,10313.3134933583
2244,10216.8325076525
2245,10256.0279080955
2246,10305.2734112161
2247,10237.9377232756
2248,10283.1631853252
2249,10221.8575589913
2250,10211.8074563136
2251,10229.8976411335
2252,10304.2684009484
2253,10266.0780107732
2254,10207.7874152426
2255,10321.3535755004
2256,10229.8976411335
2257,10263.0629799698
2258,10205.777394707
2259,10213.8174768492
2260,10262.0579697021
2261,10348.4888527302
2262,10321.3535755004
2263,10325.3736165715
2264,10319.3435549649
2265,10306.2784214839
2266,10242.9627746145
2267,10266.0780107732
2268,10358.5389554079
2269,10202.7623639037
2270,10252.0078670244
2271,10287.1832263963
2272,10247.9878259533
2273,10322.3585857682
2274,10228.8926308657
2275,10196.7323022971
2276,10232.9126719368
2277,10210.8024460459
2278,10289.1932469318
2279,10249.9978464888
2280,10241.9577643467
2281,10305.2734112161
2282,10272.1080723798
2283,10284.168195593
2284,10212.8124665814
2285,10226.8826103302
2286,10251.0028567566
2287,10284.168195593
2288,10195.7272920293
2289,10216.8325076525
2290,10377.6341504955
2291,10304.2684009484
2292,10166.581994264
2293,10270.0980518442
2294,10264.0679902376
2295,10193.7172714938
2296,10191.7072509582
2297,10227.8876205979
2298,10320.3485652327
2299,10267.0830210409
2300,10147.4867991764
2301,10159.5469223896
2302,10271.103062112
2303,10331.4036781781
2304,10263.0629799698
2305,10301.2533701451
2306,10331.4036781781
2307,10241.9577643467
2308,10289.1932469318
2309,10212.8124665814
2310,10302.2583804128
2311,10236.9327130079
2312,10239.9477438112
2313,10263.0629799698
2314,10285.1732058608
2315,10234.9226924723
2316,10176.6320969417
2317,10296.2283188062
2318,10302.2583804128
2319,10295.2233085385
2320,10261.0529594343
2321,10178.6421174772
2322,10226.8826103302
2323,10288.1882366641
2324,10211.8074563136
2325,10264.0679902376
2326,10237.9377232756
2327,10255.0228978277
2328,10241.9577643467
2329,10272.1080723798
2330,10139.4467170343
2331,10254.0178875599
2332,10247.9878259533
2333,10201.7573536359
2334,10247.9878259533
2335,10233.9176822045
2336,10285.1732058608
2337,10314.3185036261
2338,10239.9477438112
2339,10121.3565322144
2340,10290.1982571996
2341,10243.9677848822
2342,10244.97279515
2343,10210.8024460459
2344,10260.0479491665
2345,10280.1481545219
2346,10280.1481545219
2347,10272.1080723798
2348,10310.298462555
2349,10210.8024460459
2350,10298.2383393418
2351,10197.7373125649
2352,10285.1732058608
2353,10248.9928362211
2354,10253.0128772922
2355,10222.8625692591
2356,10252.0078670244
2357,10200.7523433682
2358,10230.9026514012
2359,10146.4817889086
2360,10217.8375179202
2361,10217.8375179202
2362,10211.8074563136
2363,10366.5790375501
2364,10247.9878259533
2365,10188.6922201549
2366,10268.0880313087
2367,10161.5569429252
2368,10243.9677848822
2369,10171.6070456029
2370,10248.9928362211
2371,10213.8174768492
2372,10262.0579697021
2373,10269.0930415765
2374,10208.7924255103
2375,10296.2283188062
2376,10270.0980518442
2377,10200.7523433682
2378,10277.1331237186
2379,10268.0880313087
2380,10243.9677848822
2381,10269.0930415765
2382,10239.9477438112
2383,10261.0529594343
2384,10236.9327130079
2385,10251.0028567566
2386,10264.0679902376
2387,10257.0329183632
2388,10190.7022406905
2389,10271.103062112
2390,10332.4086884459
2391,10254.0178875599
2392,10302.2583804128
2393,10253.0128772922
2394,10281.1531647897
2395,10270.0980518442
2396,10276.1281134508
2397,10352.5088938013
2398,10248.9928362211
2399,10184.6721790839
2400,10293.2132880029
2401,10247.9878259533
2402,10231.907661669
2403,10219.8475384558
2404,10238.9427335434
2405,10125.3765732855
2406,10208.7924255103
2407,10286.1782161285
2408,10239.9477438112
2409,10209.7974357781
2410,10223.8675795269
2411,10295.2233085385
2412,10170.6020353351
2413,10259.0429388988
2414,10243.9677848822
2415,10239.9477438112
2416,10204.7723844392
2417,10157.5369018541
2418,10327.3836371071
2419,10213.8174768492
2420,10289.1932469318
2421,10239.9477438112
2422,10269.0930415765
2423,10286.1782161285
2424,10223.8675795269
2425,10224.8725897946
2426,10203.7673741715
2427,10162.5619531929
2428,10213.8174768492
2429,10225.8776000624
2430,10257.0329183632
2431,10185.6771893516
2432,10179.647127745
2433,10148.4918094442
2434,10280.1481545219
2435,10244.97279515
2436,10226.8826103302
2437,10213.8174768492
2438,10232.9126719368
2439,10307.2834317517
2440,10317.3335344294
2441,10274.1180929153
2442,10229.8976411335
2443,10277.1331237186
2444,10313.3134933583
2445,10251.0028567566
2446,10322.3585857682
2447,10307.2834317517
2448,10191.7072509582
2449,10326.3786268393
2450,10212.8124665814
2451,10268.0880313087
2452,10176.6320969417
2453,10287.1832263963
2454,10258.037928631
2455,10279.1431442541
2456,10252.0078670244
2457,10223.8675795269
2458,10170.6020353351
2459,10177.6371072095
2460,10236.9327130079
2461,10265.0730005054
2462,10274.1180929153
2463,10264.0679902376
2464,10264.0679902376
2465,10195.7272920293
2466,10330.3986679104
2467,10228.8926308657
2468,10267.0830210409
2469,10262.0579697021
2470,10130.4016246243
2471,10176.6320969417
2472,10206.7824049748
2473,10214.8224871169
2474,10232.9126719368
2475,10248.9928362211
2476,10268.0880313087
2477,10193.7172714938
2478,10284.168195593
2479,10379.6441710311
2480,10323.363596036
2481,10161.5569429252
2482,10232.9126719368
2483,10261.0529594343
2484,10265.0730005054
2485,10270.0980518442
2486,10214.8224871169
2487,10215.8274973847
2488,10232.9126719368
2489,10222.8625692591
2490,10293.2132880029
2491,10310.298462555
2492,10274.1180929153
2493,10242.9627746145
2494,10303.2633906806
2495,10189.6972304227
2496,10172.6120558706
2497,10284.168195593
2498,10235.9277027401
2499,10287.1832263963
2500,10278.1381339864
2501,10266.0780107732
2502,10241.9577643467
2503,10215.8274973847
2504,10247.9878259533
2505,10254.0178875599
2506,10318.3385446971
2507,10240.9527540789
2508,10227.8876205979
2509,10267.0830210409
2510,10261.0529594343
2511,10185.6771893516
2512,10262.0579697021
2513,10284.168195593
2514,10246.9828156855
2515,10240.9527540789
2516,10229.8976411335
2517,10193.7172714938
2518,10270.0980518442
2519,10292.2082777351
2520,10171.6070456029
2521,10350.4988732657
2522,10207.7874152426
2523,10266.0780107732
2524,10279.1431442541
2525,10289.1932469318
2526,10267.0830210409
2527,10232.9126719368
2528,10311.3034728228
2529,10230.9026514012
2530,10307.2834317517
2531,10175.6270866739
2532,10194.7222817616
2533,10254.0178875599
2534,10276.1281134508
2535,10326.3786268393
2536,10219.8475384558
2537,10236.9327130079
2538,10204.7723844392
2539,10272.1080723798
2540,10277.1331237186
2541,10266.0780107732
2542,10199.7473331004
2543,10168.5920147996
2544,10203.7673741715
2545,10244.97279515
2546,10274.1180929153
2547,10227.8876205979
2548,10253.0128772922
2549,10224.8725897946
2550,10296.2283188062
2551,10191.7072509582
2552,10218.842528188
2553,10248.9928362211
2554,10204.7723844392
2555,10205.777394707
2556,10244.97279515
2557,10255.0228978277
2558,10184.6721790839
2559,10251.0028567566
2560,10277.1331237186
2561,10201.7573536359
2562,10195.7272920293
2563,10302.2583804128
2564,10327.3836371071
2565,10218.842528188
2566,10212.8124665814
2567,10263.0629799698
2568,10236.9327130079
2569,10343.4638013914
2570,10218.842528188
2571,10266.0780107732
2572,10287.1832263963
2573,10236.9327130079
2574,10278.1381339864
2575,10311.3034728228
2576,10283.1631853252
2577,10272.1080723798
2578,10281.1531647897
2579,10192.712261226
2580,10235.9277027401
2581,10147.4867991764
2582,10195.7272920293
2583,10273.1130826475
2584,10350.4988732657
2585,10174.6220764062
2586,10216.8325076525
2587,10207.7874152426
2588,10298.2383393418
2589,10315.3235138938
2590,10312.3084830905
2591,10225.8776000624
2592,10215.8274973847
2593,10156.5318915863
2594,10311.3034728228
2595,10265.0730005054
2596,10340.4487705881
2597,10221.8575589913
2598,10253.0128772922
2599,10236.9327130079
2600,10271.103062112
2601,10254.0178875599
2602,10337.4337397848
2603,10200.7523433682
2604,10265.0730005054
2605,10321.3535755004
2606,10145.4767786409
2607,10279.1431442541
2608,10329.3936576426
2609,10321.3535755004
2610,10285.1732058608
2611,10218.842528188
2612,10354.5189143368
2613,10230.9026514012
2614,10207.7874152426
2615,10228.8926308657
2616,10261.0529594343
2617,10192.712261226
2618,10271.103062112
2619,10177.6371072095
2620,10192.712261226
2621,10261.0529594343
2622,10212.8124665814
2623,10386.6792429054
2624,10230.9026514012
2625,10247.9878259533
2626,10244.97279515
2627,10293.2132880029
2628,10324.3686063038
2629,10278.1381339864
2630,10242.9627746145
2631,10189.6972304227
2632,10196.7323022971
2633,10324.3686063038
2634,10215.8274973847
2635,10239.9477438112
2636,10247.9878259533
2637,10284.168195593
2638,10359.5439656757
2639,10245.9778054178
2640,10217.8375179202
2641,10244.97279515
2642,10268.0880313087
2643,10297.233329074
2644,10237.9377232756
2645,10340.4487705881
2646,10203.7673741715
2647,10312.3084830905
2648,10284.168195593
2649,10204.7723844392
2650,10240.9527540789
2651,10248.9928362211
2652,10197.7373125649
2653,10290.1982571996
2654,10241.9577643467
2655,10284.168195593
2656,10253.0128772922
2657,10306.2784214839
2658,10259.0429388988
2659,10239.9477438112
2660,10245.9778054178
2661,10253.0128772922
2662,10253.0128772922
2663,10230.9026514012
2664,10232.9126719368
2665,10310.298462555
2666,10346.4788321947
2667,10313.3134933583
2668,10341.4537808558
2669,10311.3034728228
2670,10259.0429388988
2671,10242.9627746145
2672,10344.4688116591
2673,10305.2734112161
2674,10227.8876205979
2675,10238.9427335434
2676,10230.9026514012
2677,10279.1431442541
2678,10211.8074563136
2679,10272.1080723798
2680,10284.168195593
2681,10332.4086884459
2682,10233.9176822045
2683,10254.0178875599
2684,10260.0479491665
2685,10240.9527540789
2686,10234.9226924723
2687,10281.1531647897
2688,10196.7323022971
2689,10308.2884420195
2690,10170.6020353351
2691,10177.6371072095
2692,10266.0780107732
2693,10203.7673741715
2694,10229.8976411335
2695,10260.0479491665
2696,10217.8375179202
2697,10205.777394707
2698,10237.9377232756
2699,10272.1080723798
2700,10234.9226924723
2701,10308.2884420195
2702,10315.3235138938
2703,10320.3485652327
2704,10227.8876205979
2705,10241.9577643467
2706,10265.0730005054
2707,10171.6070456029
2708,10158.5419121219
2709,10262.0579697021
2710,10228.8926308657
2711,10249.9978464888
2712,10216.8325076525
2713,10271.103062112
2714,10377.6341504955
2715,10266.0780107732
2716,10208.7924255103
2717,10194.7222817616
2718,10221.8575589913
2719,10331.4036781781
2720,10198.7423228326
2721,10234.9226924723
2722,10215.8274973847
2723,10275.1231031831
2724,10231.907661669
2725,10212.8124665814
2726,10296.2283188062
2727,10303.2633906806
2728,10241.9577643467
2729,10253.0128772922
2730,10205.777394707
2731,10188.6922201549
2732,10271.103062112
2733,10236.9327130079
2734,10305.2734112161
2735,10238.9427335434
2736,10228.8926308657
2737,10234.9226924723
2738,10276.1281134508
2739,10289.1932469318
2740,10291.2032674674
2741,10270.0980518442
2742,10190.7022406905
2743,10173.6170661384
2744,10266.0780107732
2745,10242.9627746145
2746,10246.9828156855
2747,10249.9978464888
2748,10201.7573536359
2749,10239.9477438112
2750,10258.037928631
2751,10239.9477438112
2752,10241.9577643467
2753,10222.8625692591
2754,10270.0980518442
2755,10322.3585857682
2756,10267.0830210409
2757,10287.1832263963
2758,10217.8375179202
2759,10272.1080723798
2760,10319.3435549649
2761,10273.1130826475
2762,10271.103062112
2763,10236.9327130079
2764,10245.9778054178
2765,10275.1231031831
2766,10246.9828156855
2767,10347.4838424624
2768,10246.9828156855
2769,10188.6922201549
2770,10238.9427335434
2771,10216.8325076525
2772,10231.907661669
2773,10264.0679902376
2774,10237.9377232756
2775,10348.4888527302
2776,10290.1982571996
2777,10319.3435549649
2778,10220.8525487235
2779,10256.0279080955
2780,10248.9928362211
2781,10295.2233085385
2782,10347.4838424624
2783,10187.6872098872
2784,10220.8525487235
2785,10265.0730005054
2786,10260.0479491665
2787,10244.97279515
2788,10227.8876205979
2789,10254.0178875599
2790,10282.1581750575
2791,10195.7272920293
2792,10188.6922201549
2793,10227.8876205979
2794,10224.8725897946
2795,10216.8325076525
2796,10223.8675795269
2797,10225.8776000624
2798,10267.0830210409
2799,10258.037928631
2800,10229.8976411335
2801,10267.0830210409
2802,10215.8274973847
2803,10165.5769839963
2804,10248.9928362211
2805,10226.8826103302
2806,10303.2633906806
2807,10300.2483598773
2808,10299.2433496095
2809,10224.8725897946
2810,10276.1281134508
2811,10252.0078670244
2812,10264.0679902376
2813,10211.8074563136
2814,10252.0078670244
2815,10249.9978464888
2816,10204.7723844392
2817,10313.3134933583
2818,10258.037928631
2819,10260.0479491665
2820,10170.6020353351
2821,10285.1732058608
2822,10338.4387500525
2823,10248.9928362211
2824,10232.9126719368
2825,10212.8124665814
2826,10215.8274973847
2827,10268.0880313087
2828,10271.103062112
2829,10274.1180929153
2830,10242.9627746145
2831,10236.9327130079
2832,10200.7523433682
2833,10168.5920147996
2834,10236.9327130079
2835,10229.8976411335
2836,10237.9377232756
2837,10300.2483598773
2838,10267.0830210409
2839,10261.0529594343
2840,10239.9477438112
2841,10255.0228978277
2842,10198.7423228326
2843,10241.9577643467
2844,10265.0730005054
2845,10264.0679902376
2846,10325.3736165715
2847,10189.6972304227
2848,10255.0228978277
2849,10294.2182982707
2850,10249.9978464888
2851,10284.168195593
2852,10163.5669634607
2853,10309.2934522872
2854,10193.7172714938
2855,10233.9176822045
2856,10243.9677848822
2857,10223.8675795269
2858,10235.9277027401
2859,10285.1732058608
2860,10300.2483598773
2861,10220.8525487235
2862,10251.0028567566
2863,10316.3285241616
2864,10216.8325076525
2865,10314.3185036261
2866,10238.9427335434
2867,10170.6020353351
2868,10310.298462555
2869,10295.2233085385
2870,10275.1231031831
2871,10223.8675795269
2872,10169.5970250673
2873,10324.3686063038
2874,10220.8525487235
2875,10220.8525487235
2876,10277.1331237186
2877,10276.1281134508
2878,10311.3034728228
2879,10274.1180929153
2880,10237.9377232756
2881,10209.7974357781
2882,10221.8575589913
2883,10194.7222817616
2884,10185.6771893516
2885,10222.8625692591
2886,10288.1882366641
2887,10290.1982571996
2888,10264.0679902376
2889,10346.4788321947
2890,10218.842528188
2891,10200.7523433682
2892,10214.8224871169
2893,10264.0679902376
2894,10191.7072509582
2895,10235.9277027401
2896,10260.0479491665
2897,10223.8675795269
2898,10299.2433496095
2899,10266.0780107732
2900,10282.1581750575
2901,10216.8325076525
2902,10229.8976411335
2903,10242.9627746145
2904,10251.0028567566
2905,10301.2533701451
2906,10245.9778054178
2907,10337.4337397848
2908,10225.8776000624
2909,10271.103062112
2910,10232.9126719368
2911,10249.9978464888
2912,10255.0228978277
2913,10268.0880313087
2914,10205.777394707
2915,10230.9026514012
2916,10279.1431442541
2917,10227.8876205979
2918,10370.5990786211
2919,10296.2283188062
2920,10263.0629799698
2921,10275.1231031831
2922,10307.2834317517
2923,10322.3585857682
2924,10233.9176822045
2925,10169.5970250673
2926,10357.5339451401
2927,10279.1431442541
2928,10254.0178875599
2929,10226.8826103302
2930,10244.97279515
2931,10204.7723844392
2932,10340.4487705881
2933,10244.97279515
2934,10240.9527540789
2935,10213.8174768492
2936,10237.9377232756
2937,10232.9126719368
2938,10283.1631853252
2939,10213.8174768492
2940,10219.8475384558
2941,10224.8725897946
2942,10228.8926308657
2943,10198.7423228326
2944,10263.0629799698
2945,10343.4638013914
2946,10243.9677848822
2947,10255.0228978277
2948,10176.6320969417
2949,10193.7172714938
2950,10254.0178875599
2951,10177.6371072095
2952,10236.9327130079
2953,10187.6872098872
2954,10256.0279080955
2955,10320.3485652327
2956,10205.777394707
2957,10241.9577643467
2958,10277.1331237186
2959,10285.1732058608
2960,10220.8525487235
2961,10294.2182982707
2962,10316.3285241616
2963,10262.0579697021
2964,10284.168195593
2965,10262.0579697021
2966,10207.7874152426
2967,10251.0028567566
2968,10302.2583804128
2969,10193.7172714938
2970,10243.9677848822
2971,10284.168195593
2972,10284.168195593
2973,10239.9477438112
2974,10342.4587911236
2975,10311.3034728228
2976,10262.0579697021
2977,10277.1331237186
2978,10294.2182982707
2979,10255.0228978277
2980,10260.0479491665
2981,10246.9828156855
2982,10289.1932469318
2983,10301.2533701451
2984,10270.0980518442
2985,10292.2082777351
2986,10290.1982571996
2987,10311.3034728228
2988,10287.1832263963
2989,10227.8876205979
2990,10208.7924255103
2991,10269.0930415765
2992,10242.9627746145
2993,10210.8024460459
2994,10227.8876205979
2995,10358.5389554079
2996,10319.3435549649
2997,10176.6320969417
2998,10270.0980518442
2999,10241.9577643467
3000,10291.2032674674
3001,10273.1130826475
3002,10194.7222817616
3003,10328.3886473748
3004,10263.0629799698
3005,10213.8174768492
3006,10230.9026514012
3007,10240.9527540789
3008,10213.8174768492
3009,10261.0529594343
3010,10313.3134933583
3011,10181.6571482806
3012,10283.1631853252
3013,10251.0028567566
3014,10253.0128772922
3015,10310.298462555
3016,10233.9176822045
3017,10290.1982571996
3018,10354.5189143368
3019,10257.0329183632
3020,10270.0980518442
3021,10254.0178875599
3022,10187.6872098872
3023,10256.0279080955
3024,10261.0529594343
3025,10259.0429388988
3026,10276.1281134508
3027,10364.5690170145
3028,10282.1581750575
3029,10230.9026514012
3030,10311.3034728228
3031,10297.233329074
3032,10267.0830210409
3033,10301.2533701451
3034,10304.2684009484
3035,10186.6821996194
3036,10241.9577643467
3037,10291.2032674674
3038,10224.8725897946
3039,10341.4537808558
3040,10238.9427335434
3041,10274.1180929153
3042,10254.0178875599
3043,10263.0629799698
3044,10181.6571482806
3045,10281.1531647897
3046,10290.1982571996
3047,10283.1631853252
3048,10269.0930415765
3049,10269.0930415765
3050,10278.1381339864
3051,10184.6721790839
3052,10277.1331237186
3053,10245.9778054178
3054,10309.2934522872
3055,10207.7874152426
3056,10252.0078670244
3057,10230.9026514012
3058,10186.6821996194
3059,10171.6070456029
3060,10263.0629799698
3061,10333.4136987137
3062,10262.0579697021
3063,10306.2784214839
3064,10235.9277027401
3065,10155.5268813186
3066,10304.2684009484
3067,10247.9878259533
3068,10240.9527540789
3069,10255.0228978277
3070,10267.0830210409
3071,10344.4688116591
3072,10288.1882366641
3073,10241.9577643467
3074,10200.7523433682
3075,10271.103062112
3076,10184.6721790839
3077,10289.1932469318
3078,10281.1531647897
3079,10204.7723844392
3080,10202.7623639037
3081,10251.0028567566
3082,10235.9277027401
3083,10213.8174768492
3084,10270.0980518442
3085,10194.7222817616
3086,10264.0679902376
3087,10174.6220764062
3088,10260.0479491665
3089,10226.8826103302
3090,10273.1130826475
3091,10152.5118505153
3092,10283.1631853252
3093,10202.7623639037
3094,10214.8224871169
3095,10243.9677848822
3096,10252.0078670244
3097,10313.3134933583
3098,10107.2863884657
3099,10252.0078670244
3100,10207.7874152426
3101,10230.9026514012
3102,10244.97279515
3103,10228.8926308657
3104,10247.9878259533
3105,10325.3736165715
3106,10266.0780107732
3107,10160.5519326574
3108,10207.7874152426
3109,10241.9577643467
3110,10160.5519326574
3111,10308.2884420195
3112,10251.0028567566
3113,10341.4537808558
3114,10279.1431442541
3115,10201.7573536359
3116,10304.2684009484
3117,10215.8274973847
3118,10239.9477438112
3119,10235.9277027401
3120,10261.0529594343
3121,10299.2433496095
3122,10254.0178875599
3123,10272.1080723798
3124,10300.2483598773
3125,10207.7874152426
3126,10316.3285241616
3127,10313.3134933583
3128,10182.6621585483
3129,10177.6371072095
3130,10290.1982571996
3131,10348.4888527302
3132,10215.8274973847
3133,10206.7824049748
3134,10247.9878259533
3135,10162.5619531929
3136,10283.1631853252
3137,10230.9026514012
3138,10283.1631853252
3139,10307.2834317517
3140,10210.8024460459
3141,10260.0479491665
3142,10278.1381339864
3143,10274.1180929153
3144,10204.7723844392
3145,10279.1431442541
3146,10236.9327130079
3147,10301.2533701451
3148,10233.9176822045
3149,10213.8174768492
3150,10227.8876205979
3151,10198.7423228326
3152,10204.7723844392
3153,10232.9126719368
3154,10204.7723844392
3155,10207.7874152426
3156,10215.8274973847
3157,10246.9828156855
3158,10209.7974357781
3159,10217.8375179202
3160,10276.1281134508
3161,10279.1431442541
3162,10260.0479491665
3163,10199.7473331004
3164,10235.9277027401
3165,10148.4918094442
3166,10209.7974357781
3167,10290.1982571996
3168,10202.7623639037
3169,10282.1581750575
3170,10261.0529594343
3171,10234.9226924723
3172,10255.0228978277
3173,10129.3966143566
3174,10237.9377232756
3175,10149.4968197119
3176,10236.9327130079
3177,10219.8475384558
3178,10278.1381339864
3179,10267.0830210409
3180,10165.5769839963
3181,10263.0629799698
3182,10252.0078670244
3183,10179.647127745
3184,10241.9577643467
3185,10272.1080723798
3186,10256.0279080955
3187,10249.9978464888
3188,10295.2233085385
3189,10254.0178875599
3190,10154.5218710508
3191,10167.5870045318
3192,10267.0830210409
3193,10314.3185036261
3194,10257.0329183632
3195,10230.9026514012
3196,10243.9677848822
3197,10178.6421174772
3198,10325.3736165715
3199,10314.3185036261
3200,10336.428729517
3201,10258.037928631
3202,10278.1381339864
3203,10271.103062112
3204,10254.0178875599
3205,10214.8224871169
3206,10371.6040888889
3207,10275.1231031831
3208,10162.5619531929
3209,10260.0479491665
3210,10252.0078670244
3211,10240.9527540789
3212,10242.9627746145
3213,10313.3134933583
3214,10260.0479491665
3215,10284.168195593
3216,10231.907661669
3217,10334.4187089814
3218,10253.0128772922
3219,10218.842528188
3220,10276.1281134508
3221,10298.2383393418
3222,10270.0980518442
3223,10247.9878259533
3224,10161.5569429252
3225,10229.8976411335
3226,10267.0830210409
3227,10295.2233085385
3228,10286.1782161285
3229,10245.9778054178
3230,10281.1531647897
3231,10197.7373125649
3232,10209.7974357781
3233,10278.1381339864
3234,10231.907661669
3235,10224.8725897946
3236,10319.3435549649
3237,10244.97279515
3238,10222.8625692591
3239,10277.1331237186
3240,10279.1431442541
3241,10206.7824049748
3242,10298.2383393418
3243,10155.5268813186
3244,10204.7723844392
3245,10256.0279080955
3246,10343.4638013914
3247,10233.9176822045
3248,10254.0178875599
3249,10203.7673741715
3250,10224.8725897946
3251,10175.6270866739
3252,10248.9928362211
3253,10240.9527540789
3254,10206.7824049748
3255,10336.428729517
3256,10318.3385446971
3257,10240.9527540789
3258,10263.0629799698
3259,10268.0880313087
3260,10242.9627746145
3261,10274.1180929153
3262,10273.1130826475
3263,10217.8375179202
3264,10373.6141094244
3265,10178.6421174772
3266,10309.2934522872
3267,10280.1481545219
3268,10212.8124665814
3269,10233.9176822045
3270,10257.0329183632
3271,10190.7022406905
3272,10296.2283188062
3273,10223.8675795269
3274,10134.4216656954
3275,10211.8074563136
3276,10247.9878259533
3277,10290.1982571996
3278,10284.168195593
3279,10342.4587911236
3280,10251.0028567566
3281,10256.0279080955
3282,10252.0078670244
3283,10249.9978464888
3284,10325.3736165715
3285,10280.1481545219
3286,10236.9327130079
3287,10222.8625692591
3288,10216.8325076525
3289,10284.168195593
3290,10280.1481545219
3291,10183.6671688161
3292,10145.4767786409
3293,10268.0880313087
3294,10226.8826103302
3295,10231.907661669
3296,10192.712261226
3297,10242.9627746145
3298,10283.1631853252
3299,10311.3034728228
3300,10270.0980518442
3301,10259.0429388988
3302,10224.8725897946
3303,10223.8675795269
3304,10271.103062112
3305,10228.8926308657
3306,10172.6120558706
3307,10280.1481545219
3308,10190.7022406905
3309,10268.0880313087
3310,10186.6821996194
